hashtag,tweet_id,tweet,created_at,geo,author_id,lang,like_count,quote_count,reply_count,retweet_count
KeirStarmer,1584279398793981953,"With Boris out the leadership race, I’m fully rooting for @RishiSunak .I believe he is the right man to unite the Conservative party and aid the UK in the cost of living crisis. #ConservativeLeadershipRace #BorisJohnson #RishiSunak #Rishi4PM #Ready4Rishi #UKPolitics #KeirStarmer",2022-10-23 20:23:37+00:00, ,1244984876677435393,en,0,0,1,0
auspol,1584279392465096705,"Budget forecasts really have fallen off a cliff since PEFO. GDP growth now down to just 1.5% for next financial year, a whole percentage point lower than was forecast in May #auspol https://t.co/OI8UAx0AnY",2022-10-23 20:23:36+00:00, ,2258689484,en,0,0,0,0
propertynews,1584279251259269121,"📰: ""As the cost-of-living crisis hits the housing market, almost two in three (63%) of UK adults fear the economic downturn could hurt their chances of getting a mortgage in the next 12 months, according to data from Together.""

Read more: https://t.co/uJXwWaAaVy

#propertynews",2022-10-23 20:23:02+00:00, ,844954570115727360,en,0,0,0,0
BorisJohnson,1584277980624613376,"This is, well, rather truthful!  He’s had at least 3 holidays in the last 3 months during time of national crises and cost of living.  He doesn’t care about those in Uxbridge that he represents!  #BorisJohnson #BorisandBust https://t.co/49aFM4oqSH",2022-10-23 20:17:59+00:00, ,19554076,en,1,0,0,0
BorisandBust,1584277980624613376,"This is, well, rather truthful!  He’s had at least 3 holidays in the last 3 months during time of national crises and cost of living.  He doesn’t care about those in Uxbridge that he represents!  #BorisJohnson #BorisandBust https://t.co/49aFM4oqSH",2022-10-23 20:17:59+00:00, ,19554076,en,1,0,0,0
PennyMordaunt,1584277857286901761,"Boris withdrawing gives me a sigh of relief. Hopefully, MPs can flock over and support @PennyMordaunt in the Leadership election.

Penny is the unity candidate with a vision for Britain. She knows what it is like to be affected by the cost of living. #PennyMordaunt #PM4PM https://t.co/KPSwOfl63R",2022-10-23 20:17:30+00:00, ,1329542838535790592,en,16,0,0,1
PM4PM,1584277857286901761,"Boris withdrawing gives me a sigh of relief. Hopefully, MPs can flock over and support @PennyMordaunt in the Leadership election.

Penny is the unity candidate with a vision for Britain. She knows what it is like to be affected by the cost of living. #PennyMordaunt #PM4PM https://t.co/KPSwOfl63R",2022-10-23 20:17:30+00:00, ,1329542838535790592,en,16,0,0,1
homeec,1584277855134810112,"Nice piece on “change in shopping habits” in @IrishTimesBiz for #homeec students. Some great discussion points and links to money management, healthy eating &amp; changes the pandemic/cost of living have had on our shopping habits. Plenty to analyse for senior students! https://t.co/fm9NgPsQaY",2022-10-23 20:17:29+00:00, ,2171322028,en,3,0,0,2
entitled,1584277381174337536,RT The Govewhatever i to help you with the cost of living Find out what you are #entitled to,2022-10-23 20:15:36+00:00, ,2793355931,en,0,0,0,0
CarbonCredit,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
CarbonNeutral,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
NetZero,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
CarbonFarming,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
CarbonCapture,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
CarbonMarket,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
CleanEnergy,1584276242395648000,"Brits warned to unplug these household electricals if there are b
https://t.co/QfYz5Ds2Eu

#CarbonCredit #CarbonNeutral #NetZero #CarbonFarming #CarbonCapture #CarbonMarket  #CleanEnergy",2022-10-23 20:11:05+00:00, ,1427172940152410113,en,0,0,0,0
Martyna,1584275972504793088,"(The NY Times):#Martyna #Majok on Hoping for Magic, and Wishing for Ghosts : The playwright, whose Pulitzer-winning “Cost of Living” is now on Broadway, talks about “the precarity of life” and our inherent need to be taken care .. https://t.co/f8BPBetj3c",2022-10-23 20:10:00+00:00, ,3534222021,en,0,0,0,0
Majok,1584275972504793088,"(The NY Times):#Martyna #Majok on Hoping for Magic, and Wishing for Ghosts : The playwright, whose Pulitzer-winning “Cost of Living” is now on Broadway, talks about “the precarity of life” and our inherent need to be taken care .. https://t.co/f8BPBetj3c",2022-10-23 20:10:00+00:00, ,3534222021,en,0,0,0,0
support4schoolsupport,1584274963015639041,"The cost of living in rural areas of Nova Scotia has risen a lot, making it difficult for school board workers to make ends meet. That's just not fair. https://t.co/gJEribIa1p #support4schoolsupport #nslab #canlab @NSGEU #education https://t.co/H06m9UIpDL",2022-10-23 20:06:00+00:00, ,204906416,en,0,0,0,0
nslab,1584274963015639041,"The cost of living in rural areas of Nova Scotia has risen a lot, making it difficult for school board workers to make ends meet. That's just not fair. https://t.co/gJEribIa1p #support4schoolsupport #nslab #canlab @NSGEU #education https://t.co/H06m9UIpDL",2022-10-23 20:06:00+00:00, ,204906416,en,0,0,0,0
canlab,1584274963015639041,"The cost of living in rural areas of Nova Scotia has risen a lot, making it difficult for school board workers to make ends meet. That's just not fair. https://t.co/gJEribIa1p #support4schoolsupport #nslab #canlab @NSGEU #education https://t.co/H06m9UIpDL",2022-10-23 20:06:00+00:00, ,204906416,en,0,0,0,0
education,1584274963015639041,"The cost of living in rural areas of Nova Scotia has risen a lot, making it difficult for school board workers to make ends meet. That's just not fair. https://t.co/gJEribIa1p #support4schoolsupport #nslab #canlab @NSGEU #education https://t.co/H06m9UIpDL",2022-10-23 20:06:00+00:00, ,204906416,en,0,0,0,0
JobSearchTip,1584274755149918214,"#JobSearchTip: Thinking about searching for jobs in a new city or state?  Make sure to research the salaries in that area and how much the cost of living is. Doing all this research will help determine if you can relocate.

#jobsearch #avgeek #relocation",2022-10-23 20:05:10+00:00, ,39818124,en,0,0,0,1
jobsearch,1584274755149918214,"#JobSearchTip: Thinking about searching for jobs in a new city or state?  Make sure to research the salaries in that area and how much the cost of living is. Doing all this research will help determine if you can relocate.

#jobsearch #avgeek #relocation",2022-10-23 20:05:10+00:00, ,39818124,en,0,0,0,1
avgeek,1584274755149918214,"#JobSearchTip: Thinking about searching for jobs in a new city or state?  Make sure to research the salaries in that area and how much the cost of living is. Doing all this research will help determine if you can relocate.

#jobsearch #avgeek #relocation",2022-10-23 20:05:10+00:00, ,39818124,en,0,0,0,1
relocation,1584274755149918214,"#JobSearchTip: Thinking about searching for jobs in a new city or state?  Make sure to research the salaries in that area and how much the cost of living is. Doing all this research will help determine if you can relocate.

#jobsearch #avgeek #relocation",2022-10-23 20:05:10+00:00, ,39818124,en,0,0,0,1
FUCKTHETORIES,1584274753879441409,No Boris then so it’ll be a BILLIONAIRE nobody voted for guiding us common folk through a cost of living crisis 🤔 #FUCKTHETORIES,2022-10-23 20:05:10+00:00, ,2397744837,en,0,0,0,0
nufc,1584274674909052928,"Do they not know there is a cost of living crisis on, and my water bill has gone up?! I’m guzzling water like there’s no tomorrow due to the amount of SALTY replies in this thread 🤣 #nufc https://t.co/biH5fyxcrT",2022-10-23 20:04:51+00:00, ,1583961738378100738,en,1,0,0,0
TheOnedinLine,1584274643212734464,"OMG, Anne Onedin is talking about the cost of living! Is there no respite?  #TheOnedinLine",2022-10-23 20:04:43+00:00, ,1673182028,en,1,0,0,0
NHS,1584274316354428929,"The offer would mean the lowest paid seeing a rise of more than 11%, with qualified nursing staff receiving up to 8.45%, helping the lowest paid staff through the cost of living crisis. #NHS https://t.co/18WWbu8I0r",2022-10-23 20:03:26+00:00, ,245833157,en,0,0,0,0
EnoughIsEnough,1584272850881744896,"It’s devastating to think of all the things  this government should be doing but isn’t because it’s full of people who are completely self absorbed &amp; desperate for power. Huge waiting lists for Cancer patients, the climate crisis &amp; a cost of living crisis + more. #EnoughIsEnough",2022-10-23 19:57:36+00:00, ,1507085174802161669,en,2,0,0,0
borisout,1584272624720322560,"Boris Johnson’s holidays were not cut short for:
- 2011 London riots
- 2021 Taliban takeover of Afghanistan leaving Brits in peril
- 2022 Summer cost of living crisis

Boris Johnson’s holidays cut short for:
- anything from which he may profit

Have I missed anything? #borisout https://t.co/GegS929zTM",2022-10-23 19:56:42+00:00, ,35577125,en,0,0,1,0
DoctorWho,1584272467597889536,I reckon #DoctorWho could sort out the cost of living and energy crisis...,2022-10-23 19:56:05+00:00, ,853308415,en,2,0,0,0
trans,1584272153117003776,"If schools want flashers to pop in and talk to the kids it will probably be a bit cheaper now to just ask the local police force for the sexual offenders list as Jordan Gray is probably charging now. The cost of living crisis affects us all. 
#trans #terfs #tras #frindaynightlive",2022-10-23 19:54:50+00:00, ,1579578553091461121,en,2,0,0,0
terfs,1584272153117003776,"If schools want flashers to pop in and talk to the kids it will probably be a bit cheaper now to just ask the local police force for the sexual offenders list as Jordan Gray is probably charging now. The cost of living crisis affects us all. 
#trans #terfs #tras #frindaynightlive",2022-10-23 19:54:50+00:00, ,1579578553091461121,en,2,0,0,0
tras,1584272153117003776,"If schools want flashers to pop in and talk to the kids it will probably be a bit cheaper now to just ask the local police force for the sexual offenders list as Jordan Gray is probably charging now. The cost of living crisis affects us all. 
#trans #terfs #tras #frindaynightlive",2022-10-23 19:54:50+00:00, ,1579578553091461121,en,2,0,0,0
frindaynightlive,1584272153117003776,"If schools want flashers to pop in and talk to the kids it will probably be a bit cheaper now to just ask the local police force for the sexual offenders list as Jordan Gray is probably charging now. The cost of living crisis affects us all. 
#trans #terfs #tras #frindaynightlive",2022-10-23 19:54:50+00:00, ,1579578553091461121,en,2,0,0,0
TrudeauMustGo,1584271956144455680,"High cost of living doesn't affect #TrudeauMustGo for taxpayers pay for his expenses
TERRAZZANO: Trudeau deliberately lowering Canadians' living standards https://t.co/vjYtGYKQon",2022-10-23 19:54:03+00:00, ,1329848623467675649,en,0,0,0,0
HappyCampers,1584271864871800833,"What cost-of-living crisis?
Everyone seems to have piled on the pounds since the last series!
#HappyCampers",2022-10-23 19:53:41+00:00, ,761603667879428096,en,0,0,0,0
Liverpool,1584270889369358336,"Fr James Nugent started what eventually became #Liverpool charity ⁦@wearenugent⁩ in the 19th century and now, amid a cost-of-living crisis, its schools, care homes, homeless support and food banks are needed more than ever - Liverpool Business News https://t.co/CwvYPAzTPd",2022-10-23 19:49:49+00:00, ,59740024,en,0,0,0,0
Liverpool,1584270830544236544,"Fr James Nugent started what eventually became #Liverpool charity ⁦@wearenugent⁩ in the 19th century and now, amid a cost-of-living crisis, its schools, care homes, homeless support and food banks are needed more than ever - Liverpool Business News https://t.co/c1mgsVaTEl",2022-10-23 19:49:34+00:00, ,25327586,en,0,0,0,0
Sad,1584270781789241344,"So many dogs being abandoned, many bought during lockdown but now being discarded due to the rise in the cost of living I guess? #Sad",2022-10-23 19:49:23+00:00, ,1558451968695308289,en,0,0,0,0
buildingtowin,1584269662748954624,"That’s a wrap on Convention 2022! Thank you @WabKinew for your keynote address - prairie New Democrats are ready to deliver on cost of living concerns, jobs, education, and healthcare! Our team is #buildingtowin! https://t.co/idLns2oqEW",2022-10-23 19:44:56+00:00, ,1549144973509107717,en,22,0,1,5
PrimeMinister,1584267382637228032,"Whoever becomes the next Prime Minister needs to get on top of the cost of living crisis. Fuel prices are on the up again, that will make inflation worse. We don't need a PM that clowns around, we need one on top of the issues. #PrimeMinister #ToryGovt",2022-10-23 19:35:52+00:00, ,1450136147049566213,en,0,0,0,0
ToryGovt,1584267382637228032,"Whoever becomes the next Prime Minister needs to get on top of the cost of living crisis. Fuel prices are on the up again, that will make inflation worse. We don't need a PM that clowns around, we need one on top of the issues. #PrimeMinister #ToryGovt",2022-10-23 19:35:52+00:00, ,1450136147049566213,en,0,0,0,0
insurancehelp,1584267193428021249,"A thought provoking article highlighting the impact Inflation can have on your insurance policy

Many are unaware that the rising cost of living can affect your payout in the event of a claim 

For full article click below link

https://t.co/gv0QcioEQ2

#insurancehelp #insurance https://t.co/k0X7G9AFrj",2022-10-23 19:35:07+00:00, ,109076068,en,0,0,0,0
insurance,1584267193428021249,"A thought provoking article highlighting the impact Inflation can have on your insurance policy

Many are unaware that the rising cost of living can affect your payout in the event of a claim 

For full article click below link

https://t.co/gv0QcioEQ2

#insurancehelp #insurance https://t.co/k0X7G9AFrj",2022-10-23 19:35:07+00:00, ,109076068,en,0,0,0,0
moneywise,1584267039597727744,Do you know how your income and cost of living interact? Find out here. #moneywise #personalfinances  https://t.co/9KX5JNxvXV https://t.co/XRJGRjur2l,2022-10-23 19:34:31+00:00, ,783110558,en,0,0,0,0
personalfinances,1584267039597727744,Do you know how your income and cost of living interact? Find out here. #moneywise #personalfinances  https://t.co/9KX5JNxvXV https://t.co/XRJGRjur2l,2022-10-23 19:34:31+00:00, ,783110558,en,0,0,0,0
Andor,1584266749288927232,Seems the cost of living crisis is literally universal. #Andor https://t.co/rPzLvK0AID,2022-10-23 19:33:21+00:00, ,17688670,en,0,0,0,0
strongercommunities,1584266524080058369,Poverty and Homelessness Action Week discusses solutions to help those ... - Yukon News #strongercommunities  https://t.co/VggOZaWURj,2022-10-23 19:32:28+00:00, ,1163389027460026373,en,0,0,0,0
ElectBetter,1584266104138272768,"""The fight is not about inflation, it's about the cost of living""
🤦‍♀️ #ElectBetter #California 
Please! https://t.co/4ZvHwGIxDC",2022-10-23 19:30:48+00:00, ,392493906,en,0,0,0,0
California,1584266104138272768,"""The fight is not about inflation, it's about the cost of living""
🤦‍♀️ #ElectBetter #California 
Please! https://t.co/4ZvHwGIxDC",2022-10-23 19:30:48+00:00, ,392493906,en,0,0,0,0
DyingInPoverty,1584264151836217344,"Every hour, 10 people die in poverty in the UK, and the rising cost of living is only making things worse. 

I’ve just signed Marie Curie’s petition calling for government action so nobody has to die in poverty. Will you sign too? #DyingInPoverty  https://t.co/bzMSjsTHFh",2022-10-23 19:23:02+00:00,74790dfe0c08c72f,1489202192565346306,en,0,0,0,0
CTCF,1584263695567556609,"Relief call
Alaa, a sick Palestinian girl with permanent cramps, lives with her mother in an uninhabitable room. Alaa needs urgent treatment and living expenses to give her a decent life, cost of $2600
 To donate directly via PayPal link 👇
https://t.co/R5DyvVrghD
#CTCF https://t.co/beCwm3qzgc",2022-10-23 19:21:13+00:00, ,1571773005344153601,en,0,0,0,0
Albanese,1584261621790040064,Labor adding extra cost on to Australian's already doing it tough. Their Methane tax will hit you in the hip pocket. This only adds to the cost of living crisis.  #Albanese #Labor @Bowenchris #auspol https://t.co/bqOwe6wn5r https://t.co/oY8I3dFrat,2022-10-23 19:12:59+00:00, ,1443842212530307075,en,0,0,0,0
Labor,1584261621790040064,Labor adding extra cost on to Australian's already doing it tough. Their Methane tax will hit you in the hip pocket. This only adds to the cost of living crisis.  #Albanese #Labor @Bowenchris #auspol https://t.co/bqOwe6wn5r https://t.co/oY8I3dFrat,2022-10-23 19:12:59+00:00, ,1443842212530307075,en,0,0,0,0
auspol,1584261621790040064,Labor adding extra cost on to Australian's already doing it tough. Their Methane tax will hit you in the hip pocket. This only adds to the cost of living crisis.  #Albanese #Labor @Bowenchris #auspol https://t.co/bqOwe6wn5r https://t.co/oY8I3dFrat,2022-10-23 19:12:59+00:00, ,1443842212530307075,en,0,0,0,0
Cost,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
Australians,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
giving,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
pets,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
F4F,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
FollowMe,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
FollowBack,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
FollowForFollow,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
rtitbot,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
RT,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
Follow,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
mJmNews,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
australia,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
costofliving,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
food,1584261235696054274,"#Cost of living: Why more #Australians are #giving up their #pets #F4F #FollowMe #FollowBack #FollowForFollow
#rtitbot #RT #Follow #mJmNews https://t.co/Ip4tH25zZT #australia #costofliving #food #inflation #living",2022-10-23 19:11:27+00:00, ,1089710815597547520,en,0,0,0,0
